"id","country","district","gender","trial","item_A","item_B","item_C","best_overall","worst_overall","best_taste","worst_taste","best_color","worst_color","best_describe","worst_describe","community","age","geno_test","region"
"105_02","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 13","Naspot 8","A","C","A","B","B","A","so sweet","it's so sugary",NA,NA,NA,NA
"105_03","Uganda","Soroti/Serere","Woman","home","Ejumula","Naspot 13","Naspot 8","A","C","A","B","B","C","sugary sweetness","It's taste is not good",NA,NA,NA,NA
"106_01","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 10","Naspot 13","C","B","C","B","C","B","soft and sweet to eat","not as sweet as others A and C and apperance is not good",NA,NA,NA,NA
"107_03","Uganda","Soroti/Serere","Man","home","Naspot 8","Naspot 12","Kakamega","B","C","B","A","A","B","it is sweet and attractive","it is bitter",NA,NA,NA,NA
"107_02","Uganda","Soroti/Serere","Woman","home","Naspot 8","Naspot 12","Kakamega","B","C","B","A","A","B","The Sp is sweet and attractive","the SP is bitter",NA,NA,NA,NA
"107_01","Uganda","Soroti/Serere","Woman","home","Naspot 8","Naspot 12","Kakamega","B","C","B","A","A","B","It's sweet and attractive","bitter",NA,NA,NA,NA
"109_01","Uganda","Soroti/Serere","Woman","home","Naspot 12","Ejumula","Naspot 8","B","C","A","B","B","C",NA,NA,NA,NA,NA,NA
"111_01","Uganda","Soroti/Serere","Man","home","Naspot 8","Kakamega","Ejumula","C","A","C","A","B","C","It is very appetising, makes you want to eat more","It is not appetising",NA,NA,NA,NA
"111_02","Uganda","Soroti/Serere","Woman","home","Naspot 8","Kakamega","Ejumula","C","A","C","A","B","C","very appetising","It is not appetising",NA,NA,NA,NA
"112_01","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 10","Kakamega","A","C","B","C","A","B","is very good","very sweetpotato",NA,NA,NA,NA
"115_02","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 10","Naspot 8","A","B","C","A","A","C",NA,NA,NA,NA,NA,NA
"117_01","Uganda","Soroti/Serere","Woman","home","Naspot 10","Ejumula","Naspot 8","B","C","B","C","A","B",NA,NA,NA,NA,NA,NA
"118_01","Uganda","Soroti/Serere","Woman","home","Naspot 13","Naspot 10","Ejumula","C","A","C","A","C","A","It is sweet and orange in color","It is the worst and red in color",NA,NA,NA,NA
"118_02","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 10","Ejumula","C","A","C","A","C","A","It is sweet and orange in color",NA,NA,NA,NA,NA
"119_01","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 13","Kakamega","B","C","B","C","A","B","Tasteful and good in size",NA,NA,NA,NA,NA
"119_02","Uganda","Soroti/Serere","Woman","home","Naspot 12","Naspot 13","Kakamega","B","C","B","C","A","B","so good and tasteful, sweet","Tasteless",NA,NA,NA,NA
"120_01","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 12","A","C","A","C","A","C","The SP is irange in color and sweet",NA,NA,NA,NA,NA
"121_01","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 8","A","C","A","C","A","C",NA,NA,NA,NA,NA,NA
"121_02","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 8","A","C","A","C","A","C",NA,NA,NA,NA,NA,NA
"121_03","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 8","A","C","A","C","A","C",NA,NA,NA,NA,NA,NA
"122_01","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 12","Naspot 10","C","A","C","B","B","A","It was sweet","It had overstayed",NA,NA,NA,NA
"123_01","Uganda","Soroti/Serere","Woman","home","Naspot 10","Ejumula","Kakamega","C","B","C","A","A","C","It was very sweet",NA,NA,NA,NA,NA
"124_01","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 8","Naspot 12","A","C","A","C","B","A","Looks like honey and has you can eat it without peeling","tasteless a",NA,NA,NA,NA
"124_03","Uganda","Soroti/Serere","Man","home","Kakamega","Naspot 8","Naspot 12","A","C","A","C","B","A","soft and sweet, easy to peel","tasteless and has a bad smell, outer covering is so hard",NA,NA,NA,NA
"125_01","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 13","Ejumula","C","A","C","A","B","C","has a very good smell; has enough sugar in it","does not have a good smell as fresh potato; has less sugar in it",NA,NA,NA,NA
"126_01","Uganda","Soroti/Serere","Man","home","Naspot 8","Naspot 10","Naspot 13","C","A","C","B","B","A","It was sweet","It had overstayed",NA,NA,NA,NA
"127_01","Uganda","Soroti/Serere","Man","home","Naspot 10","Ejumula","Naspot 8","B","A","B","C","C","A","It has good taste","It had overstayed and watery",NA,NA,NA,NA
"128_01","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 8","Kakamega","B","C","B","A","A","C","It is very sweet","It had a lot of water",NA,NA,NA,NA
"131_01","Uganda","Soroti/Serere","Man","home","Kakamega","Naspot 12","Ejumula","C","A","B","A","C","B","Sweet falvor","Nice smell and sticky starch",NA,NA,NA,NA
"131_02","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 12","Ejumula","C","A","B","A","C","B","sweet flavor","nice smell and sticky starch",NA,NA,NA,NA
"131_03","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 12","Ejumula","C","A","B","A","C","B","sweet flavor","nice smell and sticky starch",NA,NA,NA,NA
"132_01","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 13","A","B","A","B","C","A","sweetness","not sweet and looks tasteless",NA,NA,NA,NA
"132_02","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 13","A","B","A","B","C","A","sweetness","not sweet and looks tasteless",NA,NA,NA,NA
"132_03","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 13","A","C","A","C","B","A","sweetness","not sweet and tasteless",NA,NA,NA,NA
"135_01","Uganda","Soroti/Serere","Man","home","Naspot 13","Ejumula","Naspot 8","B","C","B","C","A","B","sweet","tasteless",NA,NA,NA,NA
"135_02","Uganda","Soroti/Serere","Woman","home","Naspot 13","Ejumula","Naspot 8","A","C","A","C","B","A","sweet","tasteless",NA,NA,NA,NA
"135_03","Uganda","Soroti/Serere","Woman","home","Naspot 13","Ejumula","Naspot 8","B","C","B","C","A","B","sweet","tasteless",NA,NA,NA,NA
"137_02","Uganda","Soroti/Serere","Man","home","Kakamega","Naspot 10","Naspot 13","A","B","A","B","C","A","It tastes sweet","It tastes watery",NA,NA,NA,NA
"138_01","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 12","Kakamega","A","C","A","C","B","A","sweet, soft","tasteless, watery",NA,NA,NA,NA
"139_01","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 8","Ejumula","A","C","A","C","B","A","A is sweeter than others","B is not sweet as others",NA,NA,NA,NA
"139_02","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 8","Ejumula","B","A","C","A","C","B","It's better than others","It has no taste",NA,NA,NA,NA
"139_03","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 8","Ejumula","C","A","C","A","B","C","It's sweet than others","It's tasteless",NA,NA,NA,NA
"141_01","Uganda","Soroti/Serere","Woman","home","Kakamega","Ejumula","Naspot 13","C","A","C","A","B","C","SP is tasty, not watery when boiled","watery, spongy, tasteless",NA,NA,NA,NA
"141_02","Uganda","Soroti/Serere","Woman","home","Kakamega","Ejumula","Naspot 13","C","A","C","A","B","C","sweet, satisfying","tasteless, watery, spongy",NA,NA,NA,NA
"141_03","Uganda","Soroti/Serere","Woman","home","Kakamega","Ejumula","Naspot 13","C","A","C","A","B","C","The Sp is sweet tasting, satisfying, nice to eat","spongy, watery, tasteless, not nice to eat",NA,NA,NA,NA
"142_01","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 12","Naspot 10","B","C","B","C","A","B","It is sweet","B is sweeter",NA,NA,NA,NA
"142_02","Uganda","Soroti/Serere","Man","home","Ejumula","Naspot 12","Naspot 10","A","C","A","C","B","A","Taste of SP A is sweet","A is really sweet",NA,NA,NA,NA
"142_03","Uganda","Soroti/Serere","Woman","home","Ejumula","Naspot 12","Naspot 10","A","C","A","C","B","A","sweet","A is very sweet",NA,NA,NA,NA
"144_01","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 10","Kakamega","A","B","A","B","C","A","A is the best","Taste B is the sweetpotato",NA,NA,NA,NA
"144_02","Uganda","Soroti/Serere","Woman","home","Naspot 12","Naspot 10","Kakamega","B","C","B","C","A","B","B is the best sweetpotato","Taste B is bad sweetpotato",NA,NA,NA,NA
"144_03","Uganda","Soroti/Serere","Woman","home","Naspot 12","Naspot 10","Kakamega","A","C","A","C","B","A","Because it is like sweetpotato","The taste of A is the taste of sweetpotato",NA,NA,NA,NA
"145_01","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 13","Naspot 8","B","A","B","A","C","B","It is sweet","not sweet",NA,NA,NA,NA
"145_02","Uganda","Soroti/Serere","Man","home","Naspot 10","Naspot 13","Naspot 8","B","C","B","C","A","B","very nice","not nice",NA,NA,NA,NA
"145_03","Uganda","Soroti/Serere","Man","home","Naspot 10","Naspot 13","Naspot 8","B","C","B","C","A","B","It is sweet","It is not sweet in taste",NA,NA,NA,NA
"146_01","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 8","Ejumula","C","B","C","B","A","C","It was sweet","B is not sweet",NA,NA,NA,NA
"146_02","Uganda","Soroti/Serere","Woman","home","Naspot 13","Naspot 8","Ejumula","C","A","C","A","B","C","C was very sweet","A is not sweet",NA,NA,NA,NA
"146_03","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 8","Ejumula","B","A","B","A","C","B","It was very sweet","A is not sweet",NA,NA,NA,NA
"148_01","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 13","A","C","A","C","B","A","The taste is good","The taste is not nice",NA,NA,NA,NA
"148_02","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 13","A","C","A","C","B","C","This sweetpotato is sweet and tasteful","Its appearance and taste is not good",NA,NA,NA,NA
"148_03","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 13","A","B","A","B","C","A","This sweetpotato is sweet like sugar","tasteless",NA,NA,NA,NA
"149_01","Uganda","Soroti/Serere","Man","home","Naspot 8","Ejumula","Kakamega","C","A","C","A","C","A","It is sweet","Appearance and taste is not good",NA,NA,NA,NA
"149_02","Uganda","Soroti/Serere","Woman","home","Naspot 8","Ejumula","Kakamega","B","C","B","C","B","A","Color and taste is fine","The taste is not bad",NA,NA,NA,NA
"149_03","Uganda","Soroti/Serere","Woman","home","Naspot 8","Ejumula","Kakamega","B","A","B","A","B","A","This sweetpotato is sweet and looks nice","Appearane and taste is not good",NA,NA,NA,NA
"150_1","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 12","Naspot 13","B","C","B","C","A","B","It is very sweet","The taste of B is sweeter",NA,NA,NA,NA
"150_2","Uganda","Soroti/Serere","Man","home","Naspot 10","Naspot 12","Naspot 13","B","A","B","A","C","B","It is very sweet","It is very sweet",NA,NA,NA,NA
"150_03","Uganda","Soroti/Serere","Woman","home","Naspot 10","Naspot 12","Naspot 13","A","B","A","B","C","A","It is very sweet","A is sweeter",NA,NA,NA,NA
"151_01","Uganda","Soroti/Serere","Woman","home","Naspot 12","Naspot 10","Naspot 8","C","A","C","A","B","C","It was very sweet and enjoyable","The sweetpotato was tasteless to eat",NA,NA,NA,NA
"151_02","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 10","Naspot 8","B","C","B","C","A","B","The sweetpotato was very sweet","The sweetpotato was tasteless",NA,NA,NA,NA
"151_03","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 10","Naspot 8","A","B","A","B","C","A","It was very sweet and enjoyable","The sweetpotato was tasteless",NA,NA,NA,NA
"152_01","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 8","Ejumula","B","A","B","A","C","B","It was very appetising with a nice aroma","It did not have an aroma and not appetising",NA,NA,NA,NA
"152_02","Uganda","Soroti/Serere","Woman","home","Naspot 13","Naspot 8","Ejumula","A","C","A","C","B","A","It was very sweet and appetising","It was not appetising in taste and aroma",NA,NA,NA,NA
"152_03","Uganda","Soroti/Serere","Woman","home","Naspot 13","Naspot 8","Ejumula","C","A","C","A","B","C","It was sweet","The taste was not good and lavked aroma",NA,NA,NA,NA
"153_03","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 13","Naspot 12","A","B","A","B","C","A","A is sweet","A is sweeter",NA,NA,NA,NA
"153_02","Uganda","Soroti/Serere","Man","home","Kakamega","Naspot 13","Naspot 12","C","B","C","B","A","C","A is sweet","sweetpotato c is sweeter",NA,NA,NA,NA
"154_01","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 10","B","A","B","A","C","B","Appetising","Not appetising",NA,NA,NA,NA
"154_02","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 10","C","A","C","A","B","C","It was sweet","Not appetising esspecially in taste",NA,NA,NA,NA
"154_03","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 10","A","C","A","C","B","C","Very sweet and more appetising than others","Not stimulating an dappetising in appearance and tatse",NA,NA,NA,NA
"155_01","Uganda","Soroti/Serere","Man","home","Naspot 8","Ejumula","Kakamega","B","C","B","C","A","B","It is very sweet","It is tasty",NA,NA,NA,NA
"155_03","Uganda","Soroti/Serere","Man","home","Naspot 8","Ejumula","Kakamega","B","C","B","C","A","B","It is very sweet","It is not sweet",NA,NA,NA,NA
"157_01","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 8","Naspot 13","C","A","C","A","B","C","It's very sweet","It's not sweet",NA,NA,NA,NA
"157_02","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 8","Naspot 13","B","A","B","A","C","B","It is tasty","It is not tasty",NA,NA,NA,NA
"157_03","Uganda","Soroti/Serere","Man","home","Naspot 12","Naspot 8","Naspot 13","C","A","C","A","B","C","It's very sweet","It's not sweet",NA,NA,NA,NA
"158_03","Uganda","Soroti/Serere","Woman","home","Naspot 13","Naspot 10","Ejumula","B","A","B","A","C","B","It was sweet with good aroma","Not appetising in taste",NA,NA,NA,NA
"158_02","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 10","Ejumula","A","C","A","C","A","C","More appetising in taste and appearance","Not appetising in taste and color",NA,NA,NA,NA
"158_01","Uganda","Soroti/Serere","Man","home","Naspot 13","Naspot 10","Ejumula","C","B","C","B","A","C","It was very sweet","It was appetising in taste",NA,NA,NA,NA
"159_01","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 13","Naspot 12","B","C","B","C","A","B","not fibrous, cooks easily, needs little water to cook","fibrous, not sweet, takes long to cook",NA,NA,NA,NA
"159_02","Uganda","Soroti/Serere","Woman","home","Kakamega","Naspot 13","Naspot 12","B","C","B","C","A","B","sweet and uses little water to cook","tasteless, not sweet and uses more firewood to cook",NA,NA,NA,NA
"159_03","Uganda","Soroti/Serere","Man","home","Kakamega","Naspot 13","Naspot 12","B","C","B","C","A","B","very sweet, uses little water, color is admirable, not fibrous, cooks easily","not sweet, tasteless, fibrous, chokes when eating, hard to peel",NA,NA,NA,NA
"160_01","Uganda","Soroti/Serere","Man","home","Ejumula","Kakamega","Naspot 10","A","C","A","C","A","C","color and appearance is good, even heavy in weight; tastes good without salt","color and appearance not good, not smooth",NA,NA,NA,NA
"160_02","Uganda","Soroti/Serere","Woman","home","Ejumula","Kakamega","Naspot 10","B","C","B","C","B","C","It is sweet and looks nice","Tatseless and rough",NA,NA,NA,NA
"047_01","Uganda","Gulu","Woman","home","Kakamega","Naspot 12","Naspot 10","B","C","B","C","B","A","So nice and good","So soft",NA,NA,NA,NA
"047_02","Uganda","Gulu","Man","home","Kakamega","Naspot 12","Naspot 10","A","C","A","C","A","B","Very good","Very soft",NA,NA,NA,NA
"047_02","Uganda","Gulu","Man","home","Kakamega","Naspot 12","Naspot 10","A","C","A","C","A","B","Very good","Soft",NA,NA,NA,NA
"051_01","Uganda","Gulu","Woman","home","Naspot 12","Naspot 10","Naspot 8","A","C","A","C","B","A","So sweet","Not favorite sweetpotato",NA,NA,NA,NA
"051_02","Uganda","Gulu","Man","home","Naspot 12","Naspot 10","Naspot 8","A","C","A","C","B","A","So sweet","No favourite",NA,NA,NA,NA
"055_01","Uganda","Gulu","Man","home","Naspot 8","Ejumula","Kakamega","C","A","C","B","B","A","It tastes sweet","Tasteless",NA,NA,NA,NA
"055_02","Uganda","Gulu","Man","home","Naspot 8","Ejumula","Kakamega","C","A","C","A","B","C","Sweet","Tasteless",NA,NA,NA,NA
"055_03","Uganda","Gulu","Woman","home","Naspot 8","Ejumula","Kakamega","B","A","B","C","C","A","Sweet","Tasteless",NA,NA,NA,NA
"063_01","Uganda","Gulu","Woman","home","Naspot 10","Naspot 13","Ejumula","A","C","A","C","B","A","Sp is good to at, and is tatsy and has a good smell","Not tasty: mit kur ngwece pe",NA,NA,NA,NA
"063_02","Uganda","Gulu","Woman","home","Naspot 10","Naspot 13","Ejumula","A","C","A","C","B","A","Sp is the best and god to be eaten and has a good smell","kur lim mit ngwece pe",NA,NA,NA,NA
"063_03","Uganda","Gulu","Woman","home","Naspot 10","Naspot 13","Ejumula","C","A","C","A","C","B","Very good","Nice but watery",NA,NA,NA,NA
"060_02","Uganda","Gulu","Woman","home","Ejumula","Kakamega","Naspot 10","C","B","C","B","C","A","Sweet and good","Not very sweet",NA,NA,NA,NA
"059_03","Uganda","Gulu","Man","home","Kakamega","Naspot 13","Naspot 12","B","A","B","A","C","B","Good","Not sweet",NA,NA,NA,NA
"059_01","Uganda","Gulu","Woman","home","Kakamega","Naspot 13","Naspot 12","B","A","B","A","C","B","Very good","Not good",NA,NA,NA,NA
"059_02","Uganda","Gulu","Man","home","Kakamega","Naspot 13","Naspot 12","B","A","B","A","C","B","Sweet","Not good",NA,NA,NA,NA
"057_01","Uganda","Gulu","Man","home","Naspot 12","Naspot 8","Naspot 13","A","B","A","B","C","A","Sweet and soft","C is not sweet",NA,NA,NA,NA
"057_03","Uganda","Gulu","Woman","home","Naspot 12","Naspot 8","Naspot 13","A","B","A","B","C","A","Sweet and soft","C is not sweet",NA,NA,NA,NA
"057_02","Uganda","Gulu","Woman","home","Naspot 12","Naspot 8","Naspot 13","A","B","A","B","C","A","Sweet and soft","C is not sweet",NA,NA,NA,NA
"054_01","Uganda","Gulu","Man","home","Ejumula","Kakamega","Naspot 10","A","B","A","B","C","B","Sweet taste","Not very sweet",NA,NA,NA,NA
"054_02","Uganda","Gulu","Woman","home","Ejumula","Kakamega","Naspot 10","A","B","A","B","C","B","Very sweet taste","Not very sweet",NA,NA,NA,NA
"054_03","Uganda","Gulu","Woman","home","Ejumula","Kakamega","Naspot 10","A","B","A","B","C","B","Sweet taste","Liittle sweet taste",NA,NA,NA,NA
"053_01","Uganda","Gulu","Man","home","Kakamega","Naspot 13","Naspot 12","A","B","A","B","A","C","Nice and smells good","B not nice",NA,NA,NA,NA
